id_cafes_bebidas;cafeteria_id;bebida_id;precio;categoria
11992;2399;201;6,1;barato
11993;2399;205;5,9;barato
11994;2399;55;8,8;barato
11995;2399;112;7,2;barato
11996;2400;111;7,4;barato
11997;2400;94;9,3;barato
11998;2400;165;8,9;barato
11999;2400;124;8;barato
12000;2400;197;5,8;barato
12001;2401;199;14,3;medio
12002;2401;42;15,2;medio
12003;2401;206;13,6;medio
12004;2401;234;14,8;medio
12005;2401;143;12,9;medio
12006;2402;226;6,6;barato
12007;2402;31;9,3;barato
12008;2402;64;8,1;barato
12009;2402;84;7,5;barato
12010;2402;55;5,6;barato
12011;2403;102;29;caro
12012;2403;155;22,3;caro
12013;2403;236;22,9;caro
12014;2403;122;22,5;caro
12015;2403;12;21,3;caro
12016;2404;78;7,6;barato
12017;2404;45;8,6;barato
12018;2404;107;8,7;barato
12019;2404;3;8,4;barato
12020;2404;199;6,7;barato
12021;2405;160;8,4;barato
12022;2405;37;9,7;barato
12023;2405;7;9,4;barato
12024;2405;236;8,6;barato
12025;2405;105;5,3;barato
12026;2406;72;21;caro
12027;2406;128;29,3;caro
12028;2406;97;26,3;caro
12029;2406;93;25,1;caro
12030;2406;212;28,5;caro
12031;2407;39;14;medio
12032;2407;162;12,9;medio
12033;2407;119;19,5;medio
12034;2407;236;15,9;medio
12035;2407;237;13,3;medio
12036;2408;20;9,2;barato
12037;2408;163;8,9;barato
12038;2408;127;9,3;barato
12039;2408;181;7,6;barato
12040;2408;110;5,5;barato
12041;2409;37;13,6;medio
12042;2409;69;11;medio
12043;2409;221;17,2;medio
12044;2409;76;14,3;medio
12045;2409;126;17,3;medio
12046;2410;139;25,9;caro
12047;2410;24;28,2;caro
12048;2410;41;25;caro
12049;2410;238;22,3;caro
12050;2410;184;22,2;caro
12051;2411;69;11,1;medio
12052;2411;227;16,1;medio
12053;2411;97;17,6;medio
12054;2411;45;18,1;medio
12055;2411;60;18,5;medio
12056;2412;38;17;medio
12057;2412;201;17,4;medio
12058;2412;220;12,2;medio
12059;2412;2;19,9;medio
12060;2412;102;11;medio
12061;2413;187;21;caro
12062;2413;109;25,5;caro
12063;2413;69;22,3;caro
12064;2413;57;23;caro
12065;2413;21;21,7;caro
12066;2414;237;24,6;caro
12067;2414;36;21,9;caro
12068;2414;55;23,8;caro
12069;2414;164;20,1;caro
12070;2414;78;28,3;caro
12071;2415;149;13,6;medio
12072;2415;160;19,4;medio
12073;2415;217;18,2;medio
12074;2415;180;18,7;medio
12075;2415;94;15,7;medio
12076;2416;43;8,9;barato
12077;2416;153;8,9;barato
12078;2416;84;9,2;barato
12079;2416;56;6,3;barato
12080;2416;90;8,2;barato
12081;2417;83;16,3;medio
12082;2417;91;12,2;medio
12083;2417;118;11,1;medio
12084;2417;153;17,1;medio
12085;2417;47;13,5;medio
12086;2418;139;9,2;barato
12087;2418;215;9,2;barato
12088;2418;81;8,1;barato
12089;2418;223;8,3;barato
12090;2418;195;9,2;barato
12091;2419;34;5,3;barato
12092;2419;201;8,6;barato
12093;2419;100;5,6;barato
12094;2419;120;8,7;barato
12095;2419;145;5,6;barato
12096;2420;74;18,3;medio
12097;2420;231;11,7;medio
12098;2420;47;17,2;medio
12099;2420;181;13,3;medio
12100;2420;209;12,7;medio
12101;2421;55;6,2;barato
12102;2421;89;9,1;barato
12103;2421;56;6,2;barato
12104;2421;130;9,3;barato
12105;2421;135;7;barato
12106;2422;131;25,9;caro
12107;2422;78;29,7;caro
12108;2422;147;21,8;caro
12109;2422;214;27,6;caro
12110;2422;15;24;caro
12111;2423;208;16,6;medio
12112;2423;93;16,5;medio
12113;2423;212;11;medio
12114;2423;57;18,5;medio
12115;2423;115;19,4;medio
12116;2424;186;27,2;caro
12117;2424;81;23,5;caro
12118;2424;122;21,3;caro
12119;2424;212;25,1;caro
12120;2424;171;24,2;caro
12121;2425;111;17,2;medio
12122;2425;85;18,8;medio
12123;2425;182;17,8;medio
12124;2425;157;13,8;medio
12125;2425;132;17,5;medio
12126;2426;4;6,4;barato
12127;2426;227;8,1;barato
12128;2426;69;8,1;barato
12129;2426;159;7;barato
12130;2426;9;9,1;barato
12131;2427;212;16,9;medio
12132;2427;226;18,6;medio
12133;2427;210;18,9;medio
12134;2427;174;11,2;medio
12135;2427;233;14,7;medio
12136;2428;62;9,5;barato
12137;2428;71;5,1;barato
12138;2428;171;9,5;barato
12139;2428;84;8,3;barato
12140;2428;50;7,4;barato
12141;2429;28;21,2;caro
12142;2429;198;23,3;caro
12143;2429;164;27,8;caro
12144;2429;37;24,4;caro
12145;2429;186;23,8;caro
12146;2430;197;6,3;barato
12147;2430;208;6;barato
12148;2430;156;8,6;barato
12149;2430;75;6,7;barato
12150;2430;48;8,6;barato
12151;2431;73;23;caro
12152;2431;99;26,1;caro
12153;2431;187;27,2;caro
12154;2431;147;22,2;caro
12155;2431;216;27,6;caro
12156;2432;107;6,4;barato
12157;2432;159;7,7;barato
12158;2432;194;8,9;barato
12159;2432;127;9,6;barato
12160;2432;44;9,1;barato
12161;2433;70;13,4;medio
12162;2433;173;15,1;medio
12163;2433;151;13,2;medio
12164;2433;109;16,3;medio
12165;2433;82;16,1;medio
12166;2434;74;13,5;medio
12167;2434;36;12,5;medio
12168;2434;28;17,5;medio
12169;2434;83;15;medio
12170;2434;64;18;medio
12171;2435;225;6;barato
12172;2435;74;8,8;barato
12173;2435;179;7,9;barato
12174;2435;138;9,6;barato
12175;2435;30;9,2;barato
12176;2436;134;18,3;medio
12177;2436;182;14,1;medio
12178;2436;192;12,6;medio
12179;2436;167;15,1;medio
12180;2436;164;16,4;medio
12181;2437;211;5,4;barato
12182;2437;118;8,6;barato
12183;2437;114;7,1;barato
12184;2437;163;5,5;barato
12185;2437;47;9,3;barato
12186;2438;75;27,2;caro
12187;2438;68;29,7;caro
12188;2438;184;28,1;caro
12189;2438;212;25,6;caro
12190;2438;39;26,6;caro
12191;2439;220;26,4;caro
12192;2439;26;27,8;caro
12193;2439;57;29,9;caro
12194;2439;190;28,6;caro
12195;2439;232;29,3;caro
12196;2440;110;19,6;medio
12197;2440;111;11,5;medio
12198;2440;170;19,1;medio
12199;2440;69;19,6;medio
12200;2440;237;16,6;medio
12201;2441;71;11,2;medio
12202;2441;92;11,7;medio
12203;2441;225;15,5;medio
12204;2441;176;12,1;medio
12205;2441;228;15,6;medio
12206;2442;52;9;barato
12207;2442;150;9,1;barato
12208;2442;111;7,8;barato
12209;2442;146;9;barato
12210;2442;174;5,9;barato
12211;2443;102;7,5;barato
12212;2443;184;9,2;barato
12213;2443;54;8,5;barato
12214;2443;78;5,5;barato
12215;2443;153;5,3;barato
12216;2444;156;11,2;medio
12217;2444;237;12,1;medio
12218;2444;85;16,2;medio
12219;2444;18;11,1;medio
12220;2444;82;19,9;medio
12221;2445;108;11,8;medio
12222;2445;200;14,6;medio
12223;2445;188;17,4;medio
12224;2445;153;14,4;medio
12225;2445;232;14,7;medio
12226;2446;103;7,2;barato
12227;2446;20;9,6;barato
12228;2446;58;5,8;barato
12229;2446;65;9,2;barato
12230;2446;145;8,7;barato
12231;2447;76;17;medio
12232;2447;132;13,2;medio
12233;2447;190;17,9;medio
12234;2447;70;18,5;medio
12235;2447;144;14,1;medio
12236;2448;65;14,6;medio
12237;2448;102;14,9;medio
12238;2448;51;15,9;medio
12239;2448;61;17,6;medio
12240;2448;23;12,5;medio
12241;2449;74;8,8;barato
12242;2449;114;6,5;barato
12243;2449;202;6,9;barato
12244;2449;132;5,9;barato
12245;2449;28;7,3;barato
12246;2450;166;14,7;medio
12247;2450;53;14,6;medio
12248;2450;11;18,9;medio
12249;2450;55;16;medio
12250;2450;2;15,2;medio
12251;2451;173;7;barato
12252;2451;170;7,3;barato
12253;2451;51;10;barato
12254;2451;6;7,4;barato
12255;2451;66;8,1;barato
12256;2452;160;26,2;caro
12257;2452;174;26,8;caro
12258;2452;111;28,2;caro
12259;2452;134;28,4;caro
12260;2452;217;21,8;caro
12261;2453;138;22,6;caro
12262;2453;225;28,4;caro
12263;2453;150;28;caro
12264;2453;118;23,9;caro
12265;2453;196;22,8;caro
12266;2454;159;24;caro
12267;2454;115;23,7;caro
12268;2454;58;21,7;caro
12269;2454;175;26,6;caro
12270;2454;225;27,2;caro
12271;2455;222;23,3;caro
12272;2455;128;22,5;caro
12273;2455;170;28,9;caro
12274;2455;97;27,9;caro
12275;2455;219;25,1;caro
12276;2456;66;22,1;caro
12277;2456;226;21,1;caro
12278;2456;146;27,5;caro
12279;2456;68;24,8;caro
12280;2456;151;20;caro
12281;2457;60;22,2;caro
12282;2457;125;20,2;caro
12283;2457;93;20,7;caro
12284;2457;109;29,8;caro
12285;2457;85;30;caro
12286;2458;153;17,3;medio
12287;2458;226;13,3;medio
12288;2458;150;15,1;medio
12289;2458;185;12,2;medio
12290;2458;59;15,7;medio
12291;2459;184;8,7;barato
12292;2459;23;6,8;barato
12293;2459;210;7,9;barato
12294;2459;105;5,4;barato
12295;2459;217;5,9;barato
12296;2460;182;9,5;barato
12297;2460;210;6,2;barato
12298;2460;155;7,8;barato
12299;2460;13;7,2;barato
12300;2460;47;9,1;barato
12301;2461;3;9,9;barato
12302;2461;25;9,5;barato
12303;2461;19;5,7;barato
12304;2461;175;7,4;barato
12305;2461;101;9,9;barato
12306;2462;26;6,4;barato
12307;2462;132;5,1;barato
12308;2462;139;8,9;barato
12309;2462;30;5,9;barato
12310;2462;179;7,7;barato
12311;2463;220;27,6;caro
12312;2463;98;23,9;caro
12313;2463;189;26;caro
12314;2463;15;29,8;caro
12315;2463;134;22,6;caro
12316;2464;215;21,4;caro
12317;2464;186;28,4;caro
12318;2464;208;20;caro
12319;2464;24;22,4;caro
12320;2464;10;21,9;caro
12321;2465;32;21,4;caro
12322;2465;148;20,2;caro
12323;2465;132;27,6;caro
12324;2465;235;29,1;caro
12325;2465;156;25,9;caro
12326;2466;17;14,9;medio
12327;2466;197;16,3;medio
12328;2466;86;19,8;medio
12329;2466;70;17,1;medio
12330;2466;200;17,6;medio
12331;2467;65;16,1;medio
12332;2467;16;12,3;medio
12333;2467;108;16;medio
12334;2467;176;13,2;medio
12335;2467;87;16,8;medio
12336;2468;81;6;barato
12337;2468;61;9,6;barato
12338;2468;191;6,9;barato
12339;2468;166;9,1;barato
12340;2468;77;7;barato
12341;2469;70;6,5;barato
12342;2469;104;6,3;barato
12343;2469;46;8,3;barato
12344;2469;57;8,5;barato
12345;2469;68;6,6;barato
12346;2470;96;14,6;medio
12347;2470;80;11,6;medio
12348;2470;52;11,6;medio
12349;2470;99;19,9;medio
12350;2470;106;18,9;medio
12351;2471;88;25,6;caro
12352;2471;30;21;caro
12353;2471;17;26;caro
12354;2471;203;21,4;caro
12355;2471;33;27,6;caro
12356;2472;83;8,2;barato
12357;2472;106;5,8;barato
12358;2472;41;5,1;barato
12359;2472;109;6,5;barato
12360;2472;141;7,9;barato
12361;2473;7;26,3;caro
12362;2473;181;22,8;caro
12363;2473;63;24,2;caro
12364;2473;192;27,6;caro
12365;2473;203;20,2;caro
12366;2474;28;9,7;barato
12367;2474;216;5,5;barato
12368;2474;209;5,8;barato
12369;2474;201;7,9;barato
12370;2474;213;7,4;barato
12371;2475;189;20,8;caro
12372;2475;145;24,7;caro
12373;2475;162;27,4;caro
12374;2475;227;25,7;caro
12375;2475;160;20,4;caro
12376;2476;175;20,2;caro
12377;2476;54;22,6;caro
12378;2476;100;25,5;caro
12379;2476;70;26;caro
12380;2476;231;28,2;caro
12381;2477;31;7,3;barato
12382;2477;169;7,3;barato
12383;2477;90;9,8;barato
12384;2477;96;5,5;barato
12385;2477;62;7,9;barato
12386;2478;195;7,7;barato
12387;2478;82;9,8;barato
12388;2478;52;5;barato
12389;2478;81;5,8;barato
12390;2478;28;5,1;barato
12391;2479;125;20,5;caro
12392;2479;137;20,8;caro
12393;2479;58;23,2;caro
12394;2479;201;27,1;caro
12395;2479;38;21;caro
12396;2480;144;5,8;barato
12397;2480;197;8,2;barato
12398;2480;189;9;barato
12399;2480;122;5,9;barato
12400;2480;178;7,3;barato
12401;2481;155;13,8;medio
12402;2481;96;13;medio
12403;2481;138;18,7;medio
12404;2481;182;12,7;medio
12405;2481;64;19,3;medio
12406;2482;206;19,9;medio
12407;2482;62;15,4;medio
12408;2482;37;11,3;medio
12409;2482;19;18,1;medio
12410;2482;1;14;medio
12411;2483;85;20,5;caro
12412;2483;198;22;caro
12413;2483;87;28;caro
12414;2483;4;22,1;caro
12415;2483;144;28,3;caro
12416;2484;22;12,5;medio
12417;2484;78;12,2;medio
12418;2484;91;16,4;medio
12419;2484;188;12,1;medio
12420;2484;130;17,6;medio
12421;2485;138;5,9;barato
12422;2485;227;7,1;barato
12423;2485;55;9,6;barato
12424;2485;103;9,4;barato
12425;2485;126;9,2;barato
12426;2486;90;14,9;medio
12427;2486;112;14;medio
12428;2486;46;18,8;medio
12429;2486;30;19,3;medio
12430;2486;35;16,6;medio
12431;2487;140;28,7;caro
12432;2487;40;25,9;caro
12433;2487;90;29,3;caro
12434;2487;225;25,8;caro
12435;2487;146;24,8;caro
12436;2488;153;17,1;medio
12437;2488;50;14,1;medio
12438;2488;164;18,6;medio
12439;2488;216;11,2;medio
12440;2488;104;13,7;medio
12441;2489;78;6,4;barato
12442;2489;149;6,6;barato
12443;2489;207;5,4;barato
12444;2489;218;5,6;barato
12445;2489;128;6,1;barato
12446;2490;64;11,2;medio
12447;2490;39;18,2;medio
12448;2490;94;17,9;medio
12449;2490;101;17,3;medio
12450;2490;157;14,6;medio
12451;2491;45;22;caro
12452;2491;63;21,2;caro
12453;2491;66;29;caro
12454;2491;191;25,4;caro
12455;2491;167;20,7;caro
12456;2492;157;25,1;caro
12457;2492;10;28,8;caro
12458;2492;178;26,6;caro
12459;2492;69;26,2;caro
12460;2492;195;21;caro
12461;2493;88;27,5;caro
12462;2493;177;24,4;caro
12463;2493;238;21,9;caro
12464;2493;141;26,5;caro
12465;2493;50;21,4;caro
12466;2494;171;7,7;barato
12467;2494;223;5,4;barato
12468;2494;23;9,5;barato
12469;2494;226;9,6;barato
12470;2494;136;9,2;barato
12471;2495;216;16,3;medio
12472;2495;64;18,5;medio
12473;2495;205;12,4;medio
12474;2495;38;15,5;medio
12475;2495;228;16,4;medio
12476;2496;13;25,8;caro
12477;2496;34;21,6;caro
12478;2496;153;20,6;caro
12479;2496;237;25,9;caro
12480;2496;165;23,6;caro
12481;2497;209;7,5;barato
12482;2497;69;7,2;barato
12483;2497;229;5,7;barato
12484;2497;30;7;barato
12485;2497;222;5,2;barato
12486;2498;30;28;caro
12487;2498;213;25,6;caro
12488;2498;205;22,5;caro
12489;2498;73;28,9;caro
12490;2498;15;24,6;caro
12491;2499;171;9,4;barato
12492;2499;211;5,2;barato
12493;2499;193;8,1;barato
12494;2499;113;9,2;barato
12495;2499;46;6,9;barato
12496;2500;154;20;caro
12497;2500;121;24,1;caro
12498;2500;68;28,5;caro
12499;2500;198;22;caro
12500;2500;88;20;caro
12501;2501;94;26;caro
12502;2501;70;27,2;caro
12503;2501;115;23,4;caro
12504;2501;90;28,1;caro
12505;2501;133;26,3;caro
12506;2502;34;9,7;barato
12507;2502;29;8,7;barato
12508;2502;228;6,6;barato
12509;2502;224;6;barato
12510;2502;115;5,7;barato
12511;2503;219;9,8;barato
12512;2503;150;9,3;barato
12513;2503;78;9,9;barato
12514;2503;204;5,5;barato
12515;2503;58;6,5;barato
12516;2504;231;8,9;barato
12517;2504;154;6,7;barato
12518;2504;63;8,4;barato
12519;2504;60;5,1;barato
12520;2504;14;7,2;barato
12521;2505;128;19,4;medio
12522;2505;141;13,1;medio
12523;2505;91;18,6;medio
12524;2505;202;14,7;medio
12525;2505;30;15,4;medio
12526;2506;12;13,4;medio
12527;2506;20;11;medio
12528;2506;205;17,4;medio
12529;2506;186;15,8;medio
12530;2506;50;12,4;medio
12531;2507;92;8;barato
12532;2507;200;7,3;barato
12533;2507;185;6,6;barato
12534;2507;100;8,1;barato
12535;2507;221;9,6;barato
12536;2508;191;8,4;barato
12537;2508;154;6,6;barato
12538;2508;194;5,4;barato
12539;2508;170;9;barato
12540;2508;119;7,6;barato
12541;2509;188;6,3;barato
12542;2509;134;5,9;barato
12543;2509;20;8,4;barato
12544;2509;161;5,1;barato
12545;2509;22;7,2;barato
12546;2510;47;5,6;barato
12547;2510;91;5,2;barato
12548;2510;46;9;barato
12549;2510;224;7,3;barato
12550;2510;18;9,9;barato
12551;2511;207;6,5;barato
12552;2511;158;6,7;barato
12553;2511;14;8,3;barato
12554;2511;18;8,1;barato
12555;2511;60;6,8;barato
12556;2512;119;6,9;barato
12557;2512;31;5,9;barato
12558;2512;158;7,3;barato
12559;2512;77;7,5;barato
12560;2512;82;8,9;barato
12561;2513;207;6,9;barato
12562;2513;108;6,6;barato
12563;2513;143;9,5;barato
12564;2513;204;8,6;barato
12565;2513;98;8,8;barato
12566;2514;148;15,4;medio
12567;2514;169;15;medio
12568;2514;2;16,6;medio
12569;2514;77;12,8;medio
12570;2514;89;18,9;medio
12571;2515;37;7;barato
12572;2515;22;6,7;barato
12573;2515;165;6,4;barato
12574;2515;167;6,9;barato
12575;2515;106;6,9;barato
12576;2516;167;24,2;caro
12577;2516;107;27,1;caro
12578;2516;91;22,8;caro
12579;2516;178;24,3;caro
12580;2516;112;22,1;caro
12581;2517;9;5,5;barato
12582;2517;79;5,1;barato
12583;2517;224;6,5;barato
12584;2517;130;5,5;barato
12585;2517;151;9,2;barato
12586;2518;205;21,4;caro
12587;2518;206;27,3;caro
12588;2518;237;23,3;caro
12589;2518;76;27,1;caro
12590;2518;170;27,4;caro
12591;2519;100;14,2;medio
12592;2519;176;14,6;medio
12593;2519;178;19,9;medio
12594;2519;51;18,5;medio
12595;2519;94;11,5;medio
12596;2520;127;27,8;caro
12597;2520;35;29,8;caro
12598;2520;156;27,7;caro
12599;2520;137;27,2;caro
12600;2520;77;24,7;caro
12601;2521;89;13,6;medio
12602;2521;17;13,5;medio
12603;2521;2;13;medio
12604;2521;24;16;medio
12605;2521;146;18,5;medio
12606;2522;77;21,5;caro
12607;2522;97;28,7;caro
12608;2522;57;21,9;caro
12609;2522;151;24,6;caro
12610;2522;205;25,3;caro
12611;2523;109;6,9;barato
12612;2523;173;5,7;barato
12613;2523;40;7,3;barato
12614;2523;36;5,1;barato
12615;2523;141;8,8;barato
12616;2524;16;27,7;caro
12617;2524;82;23,8;caro
12618;2524;146;29,2;caro
12619;2524;138;26,2;caro
12620;2524;44;25,5;caro
12621;2525;137;16,9;medio
12622;2525;230;17,9;medio
12623;2525;172;12,7;medio
12624;2525;80;18,7;medio
12625;2525;216;14,9;medio
12626;2526;38;12,9;medio
12627;2526;29;16,1;medio
12628;2526;205;14,3;medio
12629;2526;73;16;medio
12630;2526;72;17,9;medio
12631;2527;22;5,4;barato
12632;2527;126;8,1;barato
12633;2527;16;8,9;barato
12634;2527;9;5,4;barato
12635;2527;31;6,3;barato
12636;2528;15;5,4;barato
12637;2528;41;9,2;barato
12638;2528;104;6,3;barato
12639;2528;196;9,7;barato
12640;2528;137;9,3;barato
12641;2529;162;12,2;medio
12642;2529;76;13,7;medio
12643;2529;219;13,2;medio
12644;2529;48;15,4;medio
12645;2529;119;16;medio
12646;2530;109;27;caro
12647;2530;80;25,5;caro
12648;2530;190;20,6;caro
12649;2530;71;26,6;caro
12650;2530;175;26,2;caro
12651;2531;139;17,7;medio
12652;2531;140;12,8;medio
12653;2531;198;18,9;medio
12654;2531;227;15,9;medio
12655;2531;63;11,8;medio
12656;2532;94;9,9;barato
12657;2532;35;5,4;barato
12658;2532;218;9,7;barato
12659;2532;55;5,6;barato
12660;2532;37;7,4;barato
12661;2533;184;5,3;barato
12662;2533;180;6,3;barato
12663;2533;199;7,6;barato
12664;2533;102;5,8;barato
12665;2533;78;8,4;barato
12666;2534;99;22,5;caro
12667;2534;85;27,8;caro
12668;2534;71;22,6;caro
12669;2534;160;21,4;caro
12670;2534;5;26,2;caro
12671;2535;168;28,5;caro
12672;2535;195;28,5;caro
12673;2535;120;28,6;caro
12674;2535;231;23,1;caro
12675;2535;223;22,3;caro
12676;2536;236;29;caro
12677;2536;134;20,2;caro
12678;2536;128;29,2;caro
12679;2536;1;25,1;caro
12680;2536;4;25,9;caro
12681;2537;71;28;caro
12682;2537;168;28,9;caro
12683;2537;98;22,1;caro
12684;2537;10;21,9;caro
12685;2537;193;28,2;caro
12686;2538;74;18;medio
12687;2538;93;19,7;medio
12688;2538;111;17,5;medio
12689;2538;123;18,7;medio
12690;2538;153;13,6;medio
12691;2539;82;6,3;barato
12692;2539;215;6,3;barato
12693;2539;11;6,9;barato
12694;2539;214;9,3;barato
12695;2539;164;7,5;barato
12696;2540;155;9,4;barato
12697;2540;101;8,3;barato
12698;2540;154;5;barato
12699;2540;100;5,4;barato
12700;2540;57;7,9;barato
12701;2541;74;5,9;barato
12702;2541;18;5,3;barato
12703;2541;198;8,1;barato
12704;2541;72;7,6;barato
12705;2541;178;7,2;barato
12706;2542;95;26,9;caro
12707;2542;38;22,2;caro
12708;2542;12;21;caro
12709;2542;73;20,9;caro
12710;2542;20;28,4;caro
12711;2543;51;6;barato
12712;2543;236;8,5;barato
12713;2543;149;7,8;barato
12714;2543;155;6,7;barato
12715;2543;99;5,6;barato
12716;2544;168;19,5;medio
12717;2544;22;12,7;medio
12718;2544;82;18,3;medio
12719;2544;129;12,1;medio
12720;2544;20;13,3;medio
12721;2545;112;25,2;caro
12722;2545;40;27,2;caro
12723;2545;198;26,8;caro
12724;2545;101;25,6;caro
12725;2545;194;29,1;caro
12726;2546;31;16;medio
12727;2546;41;17,4;medio
12728;2546;199;14,1;medio
12729;2546;190;16,5;medio
12730;2546;95;17;medio
12731;2547;180;12,9;medio
12732;2547;105;12,9;medio
12733;2547;114;15;medio
12734;2547;187;14,3;medio
12735;2547;191;18,9;medio
12736;2548;13;8;barato
12737;2548;217;9,8;barato
12738;2548;212;9,2;barato
12739;2548;140;8,3;barato
12740;2548;122;10;barato
12741;2549;209;8,4;barato
12742;2549;90;9,7;barato
12743;2549;222;8,7;barato
12744;2549;16;7,5;barato
12745;2549;145;9,9;barato
12746;2550;79;17,2;medio
12747;2550;74;16;medio
12748;2550;145;15,6;medio
12749;2550;175;17;medio
12750;2550;197;19,4;medio
12751;2551;176;27,5;caro
12752;2551;81;24,5;caro
12753;2551;206;24,2;caro
12754;2551;189;27,8;caro
12755;2551;209;20,7;caro
12756;2552;123;15,2;medio
12757;2552;217;13,3;medio
12758;2552;186;16,1;medio
12759;2552;208;18,7;medio
12760;2552;107;17,9;medio
12761;2553;80;29,6;caro
12762;2553;1;23,4;caro
12763;2553;148;23,8;caro
12764;2553;70;24,8;caro
12765;2553;187;29,1;caro
12766;2554;226;7,6;barato
12767;2554;106;6,2;barato
12768;2554;62;7,8;barato
12769;2554;136;9;barato
12770;2554;110;5,7;barato
12771;2555;76;15,6;medio
12772;2555;70;14,9;medio
12773;2555;170;13,2;medio
12774;2555;74;11,5;medio
12775;2555;178;11,8;medio
12776;2556;89;5,2;barato
12777;2556;141;6;barato
12778;2556;170;5,8;barato
12779;2556;182;6,7;barato
12780;2556;165;6,5;barato
12781;2557;143;17,5;medio
12782;2557;55;14,2;medio
12783;2557;142;19,3;medio
12784;2557;237;13,4;medio
12785;2557;125;12,6;medio
12786;2558;120;7,8;barato
12787;2558;38;6,4;barato
12788;2558;183;9,3;barato
12789;2558;87;7,3;barato
12790;2558;68;6,9;barato
12791;2559;219;9,9;barato
12792;2559;141;8,8;barato
12793;2559;119;9,2;barato
12794;2559;165;5,1;barato
12795;2559;79;9;barato
12796;2560;137;26,3;caro
12797;2560;70;20,5;caro
12798;2560;53;23,4;caro
12799;2560;80;24,5;caro
12800;2560;118;26,7;caro
12801;2561;6;22,2;caro
12802;2561;186;23,2;caro
12803;2561;101;25,3;caro
12804;2561;11;28,9;caro
12805;2561;96;23,5;caro
12806;2562;157;19,9;medio
12807;2562;85;14;medio
12808;2562;150;13,3;medio
12809;2562;215;18,9;medio
12810;2562;16;18;medio
12811;2563;238;8,9;barato
12812;2563;62;6,1;barato
12813;2563;89;8,4;barato
12814;2563;234;7,1;barato
12815;2563;101;8,6;barato
12816;2564;10;21,9;caro
12817;2564;121;29,4;caro
12818;2564;73;28,8;caro
12819;2564;225;21;caro
12820;2564;160;22,3;caro
12821;2565;215;19,8;medio
12822;2565;178;18,6;medio
12823;2565;153;16,8;medio
12824;2565;214;18,4;medio
12825;2565;205;14,4;medio
12826;2566;154;23,9;caro
12827;2566;167;24,4;caro
12828;2566;187;23,5;caro
12829;2566;28;27,8;caro
12830;2566;81;26,1;caro
12831;2567;172;6,3;barato
12832;2567;116;7;barato
12833;2567;203;10;barato
12834;2567;156;9,5;barato
12835;2567;157;8,2;barato
12836;2568;32;9;barato
12837;2568;28;7,4;barato
12838;2568;95;9,4;barato
12839;2568;156;6,9;barato
12840;2568;198;7;barato
12841;2569;218;7,9;barato
12842;2569;98;5,8;barato
12843;2569;30;8,6;barato
12844;2569;173;8,8;barato
12845;2569;94;9;barato
12846;2570;20;9,1;barato
12847;2570;236;7;barato
