cafeteria_id;pet_friendly;tipo_musica;iluminacion;enchufes;wifi;terraza;estilo_decorativo
3360;no;sin música;tenue;sí;sí;no;artístico
3361;sí;sin música;brillante;no;no;no;moderno
3362;no;alegre;cálida;no;sí;no;industrial
3363;no;calmada;cálida;no;sí;sí;artístico
3364;sí;sin música;cálida;sí;sí;sí;moderno
3365;no;sin música;cálida;no;sí;no;industrial
3366;no;sin música;tenue;no;sí;no;rústico
3367;sí;alegre;tenue;sí;sí;sí;vintage
3368;sí;alegre;cálida;no;sí;no;vintage
3369;sí;calmada;brillante;sí;no;no;industrial
3370;sí;calmada;tenue;sí;no;no;industrial
3371;no;calmada;cálida;no;no;sí;vintage
3372;no;sin música;cálida;sí;sí;no;minimalista
3373;no;calmada;brillante;sí;no;sí;vintage
3374;no;sin música;cálida;sí;sí;sí;rústico
3375;no;alegre;cálida;sí;no;sí;artístico
3376;sí;alegre;brillante;sí;sí;sí;rústico
3377;no;sin música;brillante;sí;sí;sí;artístico
3378;no;alegre;cálida;sí;sí;sí;vintage
3379;no;sin música;cálida;sí;sí;sí;industrial
3380;sí;sin música;brillante;no;sí;no;moderno
3381;no;alegre;cálida;no;sí;no;rústico
3382;sí;alegre;brillante;no;no;sí;moderno
3383;sí;alegre;cálida;no;sí;sí;industrial
3384;sí;calmada;brillante;sí;sí;no;moderno
3385;sí;sin música;brillante;sí;sí;no;rústico
3386;no;alegre;tenue;no;no;sí;moderno
3387;sí;sin música;tenue;sí;no;no;rústico
3388;no;alegre;brillante;no;no;no;industrial
3389;sí;alegre;tenue;no;no;no;minimalista
3390;sí;calmada;brillante;no;sí;no;artístico
3391;no;alegre;brillante;sí;sí;sí;vintage
3392;no;calmada;brillante;sí;sí;no;vintage
3393;sí;sin música;cálida;sí;no;no;industrial
3394;no;alegre;tenue;no;no;sí;industrial
3395;no;alegre;brillante;sí;sí;no;vintage
3396;sí;sin música;tenue;sí;no;no;artístico
3397;sí;calmada;brillante;sí;no;sí;minimalista
3398;sí;sin música;tenue;sí;no;sí;rústico
3399;sí;alegre;brillante;no;sí;no;rústico
3400;no;calmada;brillante;no;no;no;industrial
3401;sí;calmada;cálida;no;sí;sí;minimalista
3402;sí;calmada;cálida;no;sí;no;industrial
3403;sí;sin música;brillante;sí;no;sí;vintage
3404;no;calmada;brillante;no;sí;sí;minimalista
3405;no;sin música;cálida;sí;sí;no;artístico
3406;no;calmada;cálida;sí;sí;no;industrial
3407;sí;calmada;cálida;sí;no;no;vintage
3408;no;calmada;brillante;no;sí;sí;moderno
3409;no;alegre;cálida;sí;no;no;vintage
3410;no;alegre;cálida;no;no;no;vintage
3411;no;calmada;tenue;sí;no;sí;moderno
3412;sí;alegre;tenue;sí;no;sí;industrial
3413;no;alegre;tenue;no;no;no;minimalista
3414;sí;alegre;cálida;no;no;sí;minimalista
3415;sí;alegre;cálida;no;sí;sí;moderno
3416;sí;calmada;brillante;sí;no;sí;industrial
3417;no;calmada;cálida;no;no;no;vintage
3418;no;calmada;cálida;sí;no;sí;vintage
3419;sí;alegre;brillante;sí;no;no;vintage
3420;no;alegre;tenue;no;sí;sí;minimalista
3421;no;alegre;cálida;sí;no;no;minimalista
3422;no;calmada;cálida;sí;no;sí;minimalista
3423;no;calmada;brillante;no;sí;no;moderno
3424;sí;sin música;cálida;sí;no;no;moderno
3425;sí;calmada;brillante;sí;no;no;minimalista
3426;no;sin música;tenue;no;no;no;rústico
3427;no;alegre;brillante;sí;no;no;industrial
3428;no;alegre;brillante;sí;sí;no;moderno
3429;sí;alegre;tenue;no;sí;no;moderno
3430;no;calmada;tenue;sí;no;no;artístico
3431;no;calmada;cálida;no;sí;no;rústico
3432;sí;alegre;brillante;sí;sí;sí;industrial
3433;no;alegre;brillante;no;sí;no;minimalista
3434;no;alegre;cálida;no;sí;sí;industrial
3435;no;calmada;tenue;no;no;no;industrial
3436;no;alegre;cálida;no;no;sí;moderno
3437;no;alegre;brillante;sí;no;sí;minimalista
3438;sí;sin música;cálida;no;sí;sí;moderno
3439;sí;alegre;brillante;sí;sí;sí;minimalista
3440;sí;sin música;cálida;no;sí;sí;rústico
3441;sí;calmada;tenue;no;sí;sí;vintage
3442;sí;sin música;tenue;sí;sí;sí;moderno
3443;sí;alegre;brillante;no;no;no;minimalista
3444;no;calmada;tenue;sí;sí;sí;moderno
3445;no;sin música;brillante;no;no;no;industrial
3446;sí;alegre;cálida;no;sí;sí;minimalista
3447;no;calmada;tenue;no;sí;no;industrial
3448;no;sin música;brillante;sí;no;no;artístico
3449;sí;calmada;cálida;no;no;no;vintage
3450;sí;alegre;tenue;no;sí;no;rústico
3451;no;alegre;tenue;sí;no;no;vintage
3452;no;calmada;tenue;no;sí;sí;vintage
3453;no;calmada;cálida;sí;no;no;minimalista
3454;sí;calmada;tenue;no;sí;no;minimalista
3455;no;sin música;brillante;sí;no;no;vintage
3456;sí;alegre;tenue;no;no;no;moderno
3457;sí;calmada;brillante;sí;no;sí;rústico
3458;sí;calmada;cálida;no;no;sí;industrial
3459;no;sin música;brillante;no;sí;sí;industrial
3460;no;calmada;cálida;sí;sí;sí;vintage
3461;sí;alegre;tenue;no;sí;no;rústico
3462;sí;alegre;tenue;no;no;no;rústico
3463;sí;calmada;tenue;no;no;sí;industrial
3464;sí;sin música;tenue;no;no;sí;rústico
3465;sí;calmada;tenue;no;no;sí;artístico
3466;no;sin música;cálida;no;no;no;moderno
3467;sí;alegre;cálida;sí;sí;sí;vintage
3468;no;sin música;tenue;sí;no;no;vintage
3469;sí;alegre;brillante;sí;sí;no;rústico
3470;sí;alegre;tenue;no;no;no;moderno
3471;sí;alegre;cálida;sí;no;no;artístico
3472;no;calmada;tenue;no;no;no;vintage
3473;sí;alegre;tenue;no;no;no;moderno
3474;sí;sin música;brillante;sí;sí;no;artístico
3475;sí;alegre;cálida;no;no;sí;vintage
3476;no;calmada;tenue;no;sí;no;artístico
3477;sí;calmada;brillante;sí;sí;no;minimalista
3478;sí;calmada;brillante;sí;no;sí;moderno
3479;sí;alegre;tenue;no;no;no;rústico
3480;sí;alegre;brillante;no;no;sí;minimalista
3481;sí;sin música;cálida;no;sí;sí;minimalista
3482;no;alegre;brillante;sí;no;no;vintage
3483;no;alegre;tenue;sí;sí;no;vintage
3484;no;alegre;tenue;sí;no;no;artístico
3485;no;calmada;brillante;sí;sí;sí;rústico
3486;sí;calmada;cálida;sí;sí;no;industrial
3487;no;alegre;brillante;sí;sí;sí;minimalista
3488;sí;calmada;brillante;no;no;sí;industrial
3489;sí;sin música;cálida;no;sí;sí;moderno
3490;no;sin música;cálida;no;sí;sí;minimalista
3491;no;sin música;brillante;no;no;no;minimalista
3492;no;alegre;cálida;no;sí;sí;minimalista
3493;no;alegre;cálida;no;no;sí;minimalista
3494;no;calmada;tenue;no;no;sí;vintage
3495;sí;alegre;brillante;sí;sí;sí;artístico
3496;no;calmada;tenue;sí;no;no;rústico
3497;no;alegre;tenue;sí;no;sí;industrial
3498;sí;calmada;brillante;sí;sí;sí;moderno
3499;no;calmada;cálida;sí;sí;no;vintage
3500;no;sin música;cálida;sí;sí;sí;rústico
3501;sí;sin música;cálida;no;no;no;moderno
3502;no;sin música;cálida;no;sí;sí;artístico
3503;sí;alegre;tenue;sí;no;sí;vintage
3504;sí;sin música;cálida;sí;no;no;industrial
3505;sí;calmada;tenue;sí;sí;sí;industrial
3506;sí;alegre;brillante;no;no;no;artístico
3507;no;alegre;cálida;no;no;no;moderno
3508;sí;calmada;tenue;sí;no;no;artístico
3509;sí;alegre;tenue;sí;sí;no;industrial
3510;no;calmada;cálida;sí;no;sí;vintage
3511;no;calmada;brillante;no;no;no;industrial
3512;no;calmada;tenue;sí;no;no;industrial
3513;no;calmada;cálida;no;no;sí;minimalista
3514;no;alegre;tenue;sí;sí;no;minimalista
3515;no;alegre;tenue;no;no;no;artístico
3516;no;alegre;tenue;sí;no;no;minimalista
3517;no;sin música;tenue;sí;no;no;vintage
3518;no;alegre;cálida;sí;no;no;industrial
3519;no;alegre;tenue;sí;sí;sí;artístico
3520;sí;alegre;tenue;sí;no;no;moderno
3521;sí;alegre;cálida;sí;sí;no;moderno
3522;no;sin música;cálida;no;no;sí;artístico
3523;no;sin música;tenue;sí;no;sí;minimalista
3524;sí;sin música;cálida;sí;sí;sí;rústico
3525;sí;sin música;brillante;sí;no;sí;rústico
3526;sí;calmada;brillante;no;sí;no;artístico
3527;sí;calmada;tenue;no;sí;sí;moderno
3528;no;alegre;cálida;sí;sí;no;rústico
3529;sí;calmada;brillante;no;no;no;vintage
3530;no;sin música;tenue;sí;no;sí;artístico
3531;sí;calmada;tenue;no;no;sí;moderno
3532;no;sin música;brillante;no;no;sí;moderno
3533;sí;alegre;tenue;no;sí;no;vintage
3534;sí;calmada;cálida;no;no;no;minimalista
3535;no;alegre;brillante;no;no;no;artístico
3536;no;sin música;cálida;sí;sí;no;vintage
3537;no;alegre;cálida;no;sí;sí;industrial
3538;no;alegre;cálida;no;no;sí;moderno
3539;no;calmada;tenue;sí;no;sí;artístico
3540;sí;sin música;brillante;sí;no;no;moderno
3541;no;sin música;tenue;sí;sí;sí;minimalista
3542;no;sin música;brillante;sí;sí;sí;artístico
3543;no;calmada;cálida;sí;sí;no;minimalista
3544;sí;calmada;tenue;no;no;sí;industrial
3545;no;alegre;brillante;no;sí;no;rústico
3546;sí;sin música;cálida;sí;sí;no;moderno
3547;sí;alegre;brillante;sí;no;sí;vintage
3548;no;calmada;tenue;no;no;no;rústico
3549;no;calmada;cálida;no;no;sí;minimalista
3550;sí;alegre;brillante;sí;no;no;rústico
3551;sí;calmada;cálida;sí;no;no;industrial
3552;no;calmada;cálida;no;sí;sí;rústico
3553;no;calmada;tenue;no;no;no;minimalista
3554;no;alegre;cálida;sí;no;no;rústico
3555;no;sin música;brillante;no;sí;no;moderno
3556;sí;sin música;cálida;sí;no;sí;artístico
3557;sí;sin música;brillante;sí;no;no;rústico
3558;no;sin música;tenue;sí;no;no;vintage
3559;no;alegre;tenue;sí;sí;sí;moderno
3560;no;alegre;brillante;no;no;sí;moderno
3561;no;sin música;brillante;no;no;sí;minimalista
3562;no;calmada;tenue;no;no;sí;artístico
3563;sí;alegre;brillante;sí;no;no;industrial
3564;no;sin música;brillante;sí;sí;no;minimalista
3565;no;sin música;brillante;no;no;no;moderno
3566;no;calmada;tenue;sí;sí;sí;industrial
3567;sí;alegre;cálida;no;sí;no;minimalista
3568;sí;sin música;cálida;sí;sí;no;minimalista
3569;sí;calmada;tenue;no;sí;no;moderno
3570;sí;sin música;cálida;sí;no;no;minimalista
3571;no;calmada;brillante;no;no;sí;minimalista
3572;sí;alegre;brillante;no;no;sí;minimalista
3573;sí;calmada;brillante;no;sí;no;vintage
3574;sí;sin música;brillante;no;sí;no;industrial
3575;no;calmada;brillante;no;sí;sí;moderno
3576;no;alegre;tenue;no;no;no;artístico
3577;no;sin música;brillante;sí;no;sí;rústico
3578;no;calmada;tenue;sí;sí;no;industrial
3579;sí;sin música;cálida;no;no;sí;artístico
3580;no;alegre;tenue;sí;sí;no;minimalista
3581;sí;sin música;tenue;sí;sí;sí;vintage
3582;sí;calmada;cálida;no;no;sí;minimalista
3583;no;alegre;cálida;sí;no;sí;vintage
3584;no;sin música;tenue;sí;no;no;industrial
3585;no;alegre;cálida;sí;sí;no;vintage
3586;no;sin música;tenue;no;no;no;artístico
3587;sí;calmada;tenue;no;sí;no;rústico
3588;sí;alegre;brillante;sí;sí;sí;minimalista
3589;sí;sin música;tenue;no;no;no;moderno
3590;no;alegre;brillante;no;sí;no;artístico
3591;sí;calmada;cálida;no;sí;no;artístico
3592;no;alegre;brillante;sí;sí;sí;moderno
3593;sí;calmada;tenue;no;no;sí;rústico
3594;sí;calmada;tenue;sí;sí;no;rústico
3595;no;sin música;tenue;no;sí;sí;vintage
3596;no;sin música;brillante;sí;no;no;artístico
3597;sí;sin música;brillante;sí;no;no;artístico
3598;sí;alegre;brillante;no;no;no;artístico
3599;no;alegre;brillante;sí;sí;no;rústico
3600;no;sin música;cálida;sí;no;no;moderno
3601;sí;alegre;tenue;sí;no;sí;industrial
3602;no;alegre;cálida;sí;no;no;moderno
3603;sí;alegre;tenue;sí;sí;no;moderno
3604;no;alegre;tenue;sí;sí;no;minimalista
3605;no;calmada;brillante;sí;no;no;minimalista
3606;no;sin música;tenue;sí;no;sí;vintage
3607;sí;alegre;brillante;sí;sí;no;moderno
3608;sí;calmada;tenue;no;sí;no;moderno
3609;sí;sin música;tenue;no;no;sí;moderno
3610;sí;sin música;tenue;sí;no;no;vintage
3611;no;sin música;brillante;no;sí;sí;minimalista
3612;no;alegre;tenue;no;no;no;vintage
3613;no;sin música;brillante;no;sí;no;rústico
3614;sí;sin música;brillante;sí;sí;sí;moderno
3615;no;alegre;tenue;sí;sí;sí;moderno
3616;sí;calmada;cálida;no;sí;sí;moderno
3617;no;sin música;cálida;sí;no;no;artístico
3618;sí;alegre;tenue;no;sí;sí;moderno
3619;no;calmada;tenue;sí;sí;no;minimalista
3620;no;alegre;brillante;no;sí;no;vintage
3621;no;alegre;brillante;sí;sí;sí;rústico
3622;sí;sin música;tenue;sí;no;no;industrial
3623;sí;alegre;tenue;no;no;sí;vintage
3624;sí;calmada;tenue;sí;no;no;industrial
3625;no;alegre;tenue;sí;no;sí;industrial
3626;no;sin música;cálida;sí;no;no;artístico
3627;sí;alegre;cálida;sí;sí;sí;moderno
3628;no;calmada;tenue;no;no;sí;minimalista
3629;no;sin música;brillante;sí;no;no;vintage
3630;no;sin música;tenue;no;sí;no;moderno
3631;no;alegre;tenue;no;sí;no;artístico
3632;no;sin música;cálida;no;sí;no;rústico
3633;sí;calmada;tenue;no;no;sí;rústico
3634;no;alegre;brillante;sí;sí;sí;minimalista
3635;sí;sin música;cálida;sí;sí;no;moderno
3636;sí;calmada;tenue;sí;sí;no;artístico
3637;no;sin música;tenue;sí;no;no;artístico
3638;no;calmada;cálida;no;no;sí;vintage
3639;sí;calmada;tenue;no;no;sí;rústico
3640;no;calmada;brillante;sí;no;no;minimalista
3641;no;sin música;cálida;sí;no;sí;rústico
3642;sí;sin música;cálida;no;sí;no;artístico
3643;no;alegre;brillante;sí;sí;no;vintage
3644;sí;sin música;cálida;sí;sí;sí;industrial
3645;sí;sin música;tenue;no;no;no;industrial
3646;sí;alegre;tenue;no;sí;no;vintage
3647;no;sin música;tenue;no;no;sí;vintage
3648;no;sin música;brillante;sí;no;no;rústico
3649;sí;sin música;brillante;sí;no;sí;minimalista
3650;sí;calmada;tenue;sí;sí;no;vintage
3651;no;calmada;brillante;no;no;no;artístico
3652;no;sin música;cálida;no;no;no;rústico
3653;no;alegre;cálida;no;sí;sí;moderno
3654;sí;calmada;tenue;sí;no;sí;artístico
3655;no;sin música;cálida;no;no;sí;minimalista
3656;sí;sin música;tenue;sí;no;no;moderno
3657;sí;sin música;cálida;no;no;no;industrial
3658;sí;calmada;tenue;no;no;no;industrial
3659;sí;calmada;brillante;no;sí;no;industrial
3660;no;calmada;cálida;sí;sí;sí;vintage
3661;no;sin música;tenue;sí;no;no;rústico
3662;no;alegre;brillante;sí;no;sí;artístico
3663;no;sin música;tenue;no;sí;no;artístico
3664;no;calmada;brillante;no;sí;sí;rústico
3665;no;sin música;tenue;sí;no;no;artístico
3666;no;calmada;cálida;no;no;no;minimalista
3667;no;sin música;tenue;sí;no;no;moderno
3668;no;alegre;cálida;no;sí;sí;artístico
3669;no;sin música;brillante;no;no;sí;moderno
3670;sí;alegre;tenue;no;no;sí;minimalista
3671;sí;alegre;brillante;no;sí;sí;rústico
3672;sí;alegre;cálida;sí;sí;no;minimalista
3673;sí;sin música;tenue;sí;no;sí;rústico
3674;sí;sin música;brillante;sí;no;sí;industrial
3675;sí;alegre;tenue;sí;no;sí;vintage
3676;no;sin música;cálida;sí;no;no;rústico
3677;no;sin música;tenue;sí;sí;sí;vintage
3678;sí;sin música;tenue;no;sí;sí;moderno
3679;sí;calmada;brillante;no;no;no;artístico
3680;sí;calmada;cálida;sí;sí;sí;rústico
3681;sí;calmada;cálida;no;sí;no;moderno
3682;no;calmada;brillante;no;sí;sí;rústico
3683;sí;sin música;brillante;no;no;no;artístico
3684;no;calmada;tenue;no;sí;sí;moderno
3685;no;sin música;brillante;no;no;no;vintage
3686;no;alegre;brillante;no;no;no;moderno
3687;no;sin música;cálida;no;no;sí;industrial
3688;sí;alegre;brillante;sí;no;no;industrial
3689;sí;calmada;cálida;sí;no;sí;industrial
3690;sí;calmada;brillante;no;no;no;artístico
3691;sí;calmada;cálida;sí;no;sí;rústico
3692;no;alegre;cálida;sí;no;sí;artístico
3693;no;sin música;tenue;sí;no;sí;vintage
3694;no;alegre;brillante;no;sí;sí;minimalista
3695;sí;alegre;cálida;no;no;no;moderno
3696;sí;sin música;cálida;sí;sí;sí;rústico
3697;sí;calmada;tenue;no;no;no;rústico
3698;no;sin música;tenue;sí;no;sí;minimalista
3699;sí;sin música;cálida;sí;sí;no;minimalista
3700;no;calmada;tenue;no;no;no;vintage
3701;no;calmada;brillante;no;sí;sí;industrial
3702;no;alegre;brillante;no;no;sí;rústico
3703;no;sin música;cálida;no;no;sí;minimalista
3704;no;calmada;tenue;sí;no;no;moderno
3705;sí;alegre;cálida;no;sí;sí;minimalista
3706;sí;sin música;tenue;no;no;sí;industrial
3707;sí;calmada;brillante;sí;no;sí;rústico
3708;sí;calmada;brillante;sí;no;no;moderno
3709;sí;calmada;brillante;no;sí;sí;rústico
3710;sí;sin música;cálida;sí;sí;sí;artístico
3711;sí;sin música;brillante;sí;sí;no;industrial
3712;sí;alegre;cálida;no;no;no;rústico
3713;sí;sin música;cálida;sí;no;no;rústico
3714;no;sin música;brillante;sí;sí;sí;minimalista
3715;sí;sin música;cálida;no;sí;sí;vintage
3716;sí;alegre;cálida;no;no;sí;industrial
3717;sí;alegre;brillante;sí;no;no;moderno
3718;no;calmada;brillante;no;no;sí;vintage
3719;sí;alegre;brillante;sí;no;no;vintage
3720;sí;calmada;brillante;sí;sí;no;rústico
3721;no;calmada;tenue;no;sí;sí;industrial
3722;no;sin música;brillante;no;no;no;artístico
3723;sí;calmada;brillante;sí;no;sí;rústico
3724;no;sin música;brillante;sí;sí;sí;artístico
3725;sí;calmada;cálida;sí;sí;no;artístico
3726;no;sin música;cálida;sí;no;no;vintage
3727;no;alegre;tenue;sí;no;no;moderno
3728;no;sin música;tenue;sí;sí;no;artístico
3729;no;sin música;cálida;no;no;no;moderno
3730;no;alegre;tenue;no;sí;sí;minimalista
3731;sí;calmada;brillante;sí;no;no;industrial
3732;sí;sin música;brillante;sí;sí;sí;artístico
3733;no;sin música;cálida;no;no;no;artístico
3734;no;sin música;brillante;sí;no;no;industrial
3735;sí;calmada;brillante;no;sí;no;minimalista
3736;sí;calmada;tenue;sí;no;no;minimalista
3737;sí;alegre;tenue;no;sí;no;minimalista
3738;no;alegre;tenue;no;no;no;vintage
3739;sí;alegre;tenue;sí;no;no;moderno
3740;no;calmada;brillante;sí;sí;sí;industrial
3741;no;sin música;cálida;no;sí;no;industrial
3742;sí;alegre;brillante;sí;sí;sí;rústico
3743;sí;alegre;cálida;no;no;no;rústico
3744;no;sin música;brillante;no;sí;no;artístico
3745;sí;alegre;brillante;no;no;no;minimalista
3746;sí;sin música;brillante;no;sí;sí;artístico
3747;no;sin música;tenue;sí;sí;no;rústico
3748;sí;alegre;brillante;no;no;sí;minimalista
3749;sí;sin música;brillante;no;no;sí;vintage
3750;sí;calmada;brillante;no;sí;no;rústico
3751;sí;alegre;tenue;no;no;sí;vintage
3752;sí;calmada;brillante;sí;no;no;minimalista
3753;no;calmada;tenue;no;sí;sí;rústico
3754;sí;calmada;cálida;no;no;sí;artístico
3755;no;calmada;cálida;sí;sí;no;artístico
3756;no;calmada;brillante;sí;no;no;minimalista
3757;no;sin música;tenue;sí;no;no;artístico
3758;sí;calmada;cálida;sí;no;no;moderno
3759;sí;sin música;cálida;no;no;sí;moderno
3760;no;sin música;cálida;no;sí;no;rústico
3761;no;calmada;brillante;no;no;no;artístico
3762;sí;sin música;cálida;no;no;no;vintage
3763;sí;alegre;cálida;sí;sí;sí;artístico
3764;sí;alegre;brillante;sí;no;sí;rústico
3765;no;alegre;brillante;no;no;no;vintage
3766;no;alegre;cálida;sí;sí;sí;vintage
3767;sí;sin música;brillante;sí;no;no;industrial
3768;no;sin música;tenue;sí;sí;sí;minimalista
3769;no;calmada;brillante;sí;sí;sí;rústico
3770;no;sin música;brillante;no;no;no;moderno
3771;no;calmada;tenue;no;sí;no;moderno
3772;sí;sin música;tenue;sí;sí;no;minimalista
3773;sí;alegre;cálida;no;sí;no;vintage
3774;sí;sin música;tenue;no;sí;sí;minimalista
3775;sí;calmada;cálida;sí;no;no;industrial
3776;sí;calmada;tenue;no;sí;no;minimalista
3777;sí;alegre;cálida;no;sí;no;minimalista
3778;sí;alegre;tenue;sí;no;sí;vintage
3779;sí;sin música;brillante;sí;sí;no;vintage
3780;sí;alegre;brillante;no;no;no;artístico
3781;no;sin música;tenue;sí;sí;no;minimalista
3782;sí;sin música;tenue;no;no;sí;vintage
3783;sí;alegre;cálida;no;sí;no;moderno
3784;sí;alegre;brillante;sí;sí;sí;industrial
3785;no;alegre;brillante;no;no;sí;minimalista
3786;sí;sin música;tenue;no;sí;sí;vintage
3787;no;alegre;brillante;sí;sí;sí;minimalista
3788;no;alegre;cálida;sí;sí;sí;rústico
3789;sí;calmada;cálida;sí;no;no;vintage
3790;sí;alegre;brillante;no;no;no;rústico
3791;no;alegre;tenue;sí;no;sí;vintage
3792;no;alegre;brillante;no;no;no;minimalista
3793;sí;sin música;cálida;sí;no;no;moderno
3794;no;calmada;tenue;no;no;sí;vintage
3795;sí;alegre;cálida;sí;no;no;moderno
3796;sí;alegre;tenue;sí;sí;no;minimalista
3797;sí;calmada;cálida;no;sí;no;moderno
3798;no;sin música;tenue;sí;sí;no;minimalista
3799;no;sin música;tenue;no;no;no;moderno
3800;no;alegre;tenue;sí;sí;sí;rústico
3801;sí;calmada;brillante;sí;no;sí;vintage
3802;no;calmada;brillante;no;sí;no;vintage
3803;no;alegre;tenue;no;sí;no;artístico
3804;sí;alegre;tenue;sí;sí;no;moderno
3805;no;alegre;brillante;no;no;sí;rústico
3806;no;alegre;brillante;sí;sí;sí;vintage
3807;sí;alegre;brillante;no;no;sí;industrial
3808;sí;sin música;cálida;no;no;no;rústico
3809;sí;sin música;tenue;no;sí;no;industrial
3810;sí;sin música;cálida;no;no;no;moderno
3811;sí;alegre;brillante;sí;sí;sí;vintage
3812;sí;sin música;tenue;sí;no;no;industrial
3813;sí;calmada;tenue;no;sí;sí;moderno
3814;no;sin música;tenue;sí;sí;sí;industrial
3815;sí;calmada;brillante;no;no;sí;moderno
3816;sí;sin música;brillante;sí;no;no;rústico
3817;sí;calmada;tenue;sí;no;no;rústico
3818;sí;sin música;tenue;sí;sí;no;vintage
3819;no;alegre;cálida;sí;sí;no;industrial
3820;no;sin música;tenue;no;no;sí;artístico
3821;no;sin música;brillante;sí;no;sí;vintage
3822;no;calmada;tenue;sí;sí;no;industrial
3823;sí;alegre;tenue;no;sí;no;moderno
3824;sí;sin música;cálida;no;no;sí;minimalista
3825;no;calmada;cálida;no;sí;sí;artístico
3826;sí;calmada;brillante;sí;sí;no;rústico
3827;no;calmada;cálida;no;sí;sí;artístico
3828;sí;alegre;brillante;sí;sí;no;minimalista
3829;sí;calmada;tenue;sí;sí;sí;minimalista
3830;no;calmada;brillante;no;sí;sí;artístico
3831;no;sin música;tenue;sí;no;no;minimalista
3832;sí;alegre;tenue;no;sí;sí;minimalista
3833;sí;sin música;tenue;no;no;no;rústico
3834;sí;calmada;tenue;no;no;sí;vintage
3835;sí;sin música;brillante;sí;no;no;artístico
3836;no;calmada;brillante;sí;sí;no;minimalista
3837;no;alegre;tenue;sí;no;no;rústico
3838;no;sin música;cálida;sí;sí;no;moderno
3839;no;alegre;brillante;no;sí;no;vintage
3840;sí;sin música;cálida;no;sí;sí;rústico
3841;sí;sin música;cálida;no;no;sí;rústico
3842;sí;sin música;cálida;no;no;sí;industrial
3843;sí;calmada;tenue;no;no;no;artístico
3844;sí;calmada;brillante;no;sí;sí;vintage
3845;sí;calmada;brillante;sí;no;sí;moderno
3846;sí;sin música;cálida;no;no;no;industrial
3847;sí;alegre;tenue;no;sí;sí;rústico
3848;sí;alegre;cálida;no;no;sí;artístico
3849;sí;sin música;tenue;sí;no;sí;industrial
3850;sí;sin música;cálida;no;no;sí;vintage
3851;sí;alegre;brillante;no;no;no;minimalista
3852;no;calmada;tenue;sí;sí;no;artístico
3853;sí;sin música;cálida;sí;sí;sí;moderno
3854;no;sin música;brillante;no;no;sí;artístico
3855;sí;sin música;tenue;no;no;no;minimalista
3856;sí;calmada;brillante;no;no;no;vintage
3857;no;alegre;cálida;no;sí;no;artístico
3858;no;calmada;tenue;sí;no;sí;artístico
3859;no;alegre;tenue;no;sí;no;rústico
3860;sí;alegre;brillante;no;no;no;minimalista
3861;no;sin música;tenue;no;no;sí;artístico
3862;no;calmada;tenue;sí;sí;sí;rústico
3863;no;calmada;brillante;no;no;no;rústico
3864;no;sin música;brillante;no;sí;no;industrial
3865;sí;alegre;tenue;sí;sí;no;moderno
3866;sí;sin música;brillante;sí;no;no;vintage
3867;sí;alegre;brillante;sí;no;sí;minimalista
3868;sí;calmada;brillante;sí;sí;no;rústico
3869;sí;calmada;cálida;no;sí;no;minimalista
3870;sí;alegre;tenue;sí;no;no;vintage
3871;sí;calmada;cálida;sí;sí;sí;vintage
3872;sí;alegre;cálida;no;sí;sí;industrial
3873;sí;sin música;brillante;sí;no;no;moderno
3874;no;calmada;cálida;no;sí;sí;moderno
3875;sí;sin música;tenue;sí;no;sí;rústico
3876;sí;calmada;tenue;no;no;no;moderno
3877;no;calmada;brillante;no;no;sí;vintage
3878;sí;alegre;cálida;sí;no;no;moderno
3879;no;sin música;cálida;sí;sí;sí;industrial
3880;no;alegre;cálida;sí;no;sí;vintage
3881;no;sin música;brillante;sí;sí;no;artístico
3882;no;calmada;cálida;no;sí;sí;artístico
3883;sí;sin música;brillante;sí;no;no;industrial
3884;no;calmada;cálida;no;no;no;vintage
3885;no;calmada;brillante;no;no;no;industrial
3886;sí;alegre;cálida;no;no;sí;rústico
3887;no;alegre;tenue;sí;no;sí;industrial
3888;no;calmada;brillante;no;no;no;moderno
3889;sí;calmada;brillante;no;no;no;vintage
3890;sí;alegre;brillante;no;sí;no;rústico
3891;sí;calmada;tenue;no;sí;sí;rústico
3892;sí;alegre;brillante;sí;sí;sí;rústico
3893;no;sin música;brillante;sí;sí;sí;moderno
3894;no;alegre;brillante;no;no;no;rústico
3895;sí;sin música;brillante;no;sí;sí;artístico
